MDS1,MDS2,MDS3,MDS4,MDS5,MDS6
-9.343412690307636,0.1467259296455363,-3.954232385833353,-5.2476677515447685,-2.675564071617144,1.1028472636840294
-7.945494971285505,1.7642948573261983,-6.564613558397639,-6.728039909782513,-0.7001465716187675,-4.891040568406756
-3.9345358020901515,3.314021005510415,-5.763541964353931,-6.075023676858273,0.21117593816972216,-8.95306757422888
0.10582208033674724,5.237500770699499,-2.6435198077646813,-3.537623163435062,0.6700080277848376,-8.667432274643337
3.36585787693029,7.3146929497298405,0.37883901095479405,-0.20865559354821347,1.9246504005753047,-5.743206795221637
5.105004169691272,7.683054442259972,1.050749646595531,2.594808866557205,4.422779885238771,-2.0272497565893914
5.018987091496294,4.402961255800142,-1.8307785573376465,3.9283387026498233,6.391617080921662,-0.30684078645019597
3.1991104833430075,0.13050321961871983,-5.705312806089485,3.9381350694998614,5.532764010397998,-1.5749268826531917
0.6685945111216541,-2.504728159106419,-8.00678985850777,2.7020084636257873,2.505913996230001,-4.81150841880593
-1.1352525862228129,-2.0167690803043268,-6.547298218342245,1.5088069126449593,-2.430585441269606,-7.045866313802904
-0.7631391717246407,0.36570234999791235,0.06675182752851286,1.988729594619577,-8.729048654094598,-3.565573174921926
0.9199036858822582,3.0509769489154084,5.366115506016546,3.234893240761865,-8.71423003682041,3.3684861410507847
2.6446479136997363,4.763045762903985,6.845353881124183,4.336081801411648,-5.489661409558174,7.05765110583814
4.477298092706638,5.2496075722747175,5.005567386120157,3.904380781096744,-0.32627329539717753,6.3532937396870155
5.56472972396536,4.125239421743843,2.4251805463107625,1.5536396695502874,3.7121864758268686,1.2381197836000324
5.3324181371258,2.709637496626349,1.5348872034638796,-1.4139305030374114,4.881761062706307,-5.2236646637485915
5.271389472156954,1.6780540712824952,3.739446748481106,-4.063282924679293,3.00820080104189,-7.223579001104886
5.066500260895038,6.665909195369415e-4,6.007935395336731,-5.051406307274961,0.819816372027068,-4.304422529485275
5.199933336814084,-1.6253552955511326,6.279630816404764,-5.036283267899525,0.11702086074776172,1.272656991753217
4.862613823055894,-3.011355761779895,4.32616574461686,-4.519409216815143,0.7165650099486577,6.5840102994372645
3.037747360136355,-3.785448747469892,0.020204104605516027,-2.319105374785581,2.1566493291316173,9.617867277838545
-0.5111877157398648,-3.6174569646786723,-4.683890444149011,1.4488250081316276,3.0748529149282415,8.60356216020138
-4.784221240762474,-2.825817480603213,-6.248641278004553,5.2135532175184345,2.276205758352815,4.8750873821994185
-7.153027906525531,-2.706021045540851,-3.7124308723898523,7.5547959764102925,0.25621863940797784,0.9897730188373406
-6.589247777110554,-4.503904578613495,0.8738558013721379,7.998653281055347,-2.1427121088845817,-0.7946148712960261
-3.9333762313674066,-8.03515065379251,3.6423471104637684,7.011255760910121,-3.5209081807755926,-0.40806287804051156
-0.5034276593135204,-11.561926944075099,2.6514290133523293,4.586844046027981,-3.159736784219636,0.8821881271320593
2.1431206249728416,-11.163565980724856,-2.0235382361563197,2.210488929326622,-0.5998179260489981,1.656816327713233
3.5578606813395113,-5.0772948607059565,-6.797625666909711,0.7231816594485219,2.52486548142208,1.5556558135075789
1.8191107024511761,6.38259097380698,-7.393595727677242,0.7498618115655437,2.1311593281430765,-2.5960398212711366
-0.7879070372668214,11.920758449269185,-3.283297252331064,0.20098917348940543,1.3285933252447806,-3.3356309253280645
-2.12059838557759,12.275366352736405,1.3270482788393254,-0.9462854756894934,-0.3726562005516794,-3.4641161400544305
-2.1821743654548245,8.845598113594122,3.9286845784657225,-2.762150454168452,-2.2944358418889075,-3.158256312911606
-1.6134694863283892,3.3790471583874733,4.254727642390121,-5.401642771407608,-4.094515836265983,-3.161704403944005
-1.1937779511413695,-2.155485420512781,2.0356244558725636,-7.4154210571812325,-4.4557138685426185,-2.543142494957106
-0.3574296685060472,-4.525431550586919,-1.9111682137971386,-5.7768924512614594,-3.110070396388517,-0.32323109872337874
0.2602736494924422,-2.022881243138757,-2.087988008347155,-1.7260169077730976,-0.5281996676628754,0.12533983857129008
